Codigo INE;Municipio;Provincia;Comunidad Autonoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
26152;Torrecilla sobre Alesanco;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,40805556;-2,834444444
26153;Torre en Cameros;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,24138889;-2,518055556
26154;Torremontalbo;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,50027778;-2,685
26155;Treviana;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,5575274;-3,0510631
26157;Tricio;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,40111111;-2,718888889
26158;Tudelilla;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,29944444;-2,116111111
26160;Uruñuela;Rioja (La);Rioja (La);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,44222222;-2,707222222
26161;Valdemadera;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,98388889;-2,073888889
26162;Valgañón;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3175;-3,067222222
26163;Ventosa;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,40388889;-2,626388889
26164;Ventrosa;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,15666667;-2,850833333
26165;Viguera;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,30805556;-2,533611111
26166;Villalba de Rioja;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,60888889;-2,887777778
26167;Villalobar de Rioja;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,49194444;-2,961944444
26168;Villamediana de Iregua;Rioja (La);Rioja (La);0;0;2;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;10;42,42638889;-2,418055556
26169;Villanueva de Cameros;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,16777778;-2,65
26170;El Villar de Arnedo;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,32055556;-2,095277778
26171;Villar de Torre;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,37055556;-2,865555556
26172;Villarejo;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,37277778;-2,8875
26173;Villarroya;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,13194444;-2,066944444
26174;Villarta-Quintana;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,42972222;-3,049166667
26175;Villavelayo;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,13055556;-2,984444444
26176;Villaverde de Rioja;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,32;-2,813888889
26177;Villoslada de Cameros;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,11388889;-2,673333333
26178;Viniegra de Abajo;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,15166667;-2,888055556
26179;Viniegra de Arriba;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,09527778;-2,834166667
26180;Zarratón;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,51555556;-2,882222222
26181;Zarzosa;Rioja (La);Rioja (La);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,18138889;-2,341944444
26183;Zorraquín;Rioja (La);Rioja (La);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,32583333;-3,039166667
27000;Lugo;Lugo;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,01166667;-7,557222222
27001;Abadín;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,36361111;-7,475
27002;Alfoz;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,52833333;-7,413888889
27003;Antas de Ulla;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7822537;-7,8896857
27004;Baleira;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,00166667;-7,239166667
27005;Barreiros;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,53444444;-7,239722222
27006;Becerreá;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,85111111;-7,173055556
27007;Begonte;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,13444444;-7,689722222
27008;Bóveda;Lugo;Galicia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,6240523;-7,4847221
27009;Carballedo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,5307252;-7,805538754
27010;Castro de Rey;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,20805556;-7,398611111
27011;Castroverde;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,03055556;-7,325
27012;Cervantes;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,86777778;-7,073055556
27013;Cervo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,6696938;-7,4095392
27014;Corgo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,9428295;-7,4298314
27015;Cospeito;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,23611111;-7,558333333
27016;Chantada;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,60833333;-7,768888889
27017;Folgoso de Caurel;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,58888889;-7,195277778
27018;Fonsagrada;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;43,13333333;-7,066666667
27019;Foz;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;1;43,5688659;-7,2550407
27020;Friol;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0288662;-7,7907786
27021;Germade;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,355072;-7,8122096
27022;Guitiriz;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,18194444;-7,895277778
27023;Guntín;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,9007143;-7,658254789
27024;Incio;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,65666667;-7,363611111
27025;Jove;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,685833;-7,508889
27026;Láncara;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,8636955;-7,3372884
27027;Lorenzana;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,47111111;-7,299444444
27028;Lugo;Lugo;Galicia;0;0;0;0;1;2;1;3;6;2;2;34;0;0;4;0;0;2;0;0;0;0;0;1;0;6;13;57;3;12;62;43,01166667;-7,557222222
27029;Meira;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,21333333;-7,294166667
27030;Mondoñedo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;43,42805556;-7,362777778
27031;Monforte de Lemos;Lugo;Galicia;0;0;1;0;0;0;0;0;2;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19;0;0;22;42,51638889;-7,516111111
27032;Monterroso;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7925;-7,836111
27033;Muras;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4678344;-7,7231351
27034;Navia de Suarna;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,965;-7,003888889
27035;Negueira de Muñiz;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,13172185;-6,890941485
27037;Los Nogales;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,81777778;-7,089722222
27038;Orol;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5619159;-7,6419619
27039;Otero de Rey;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,1024649;-7,6136338
27040;Palas de Rey;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;42,87361111;-7,869444444
27041;Pantón;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;42,5088198;-7,642455244
27042;Paradela;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7639621;-7,5674176
27043;Páramo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,8275613;-7,514939
27044;Pastoriza;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,300414;-7,351228
27045;Piedrafita;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7266132;-7,0216754
27046;Pol;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7811385;-7,6094674
27047;Puebla del Brollón;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,557056;-7,391944
27048;Puente Nuevo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,34805556;-7,1925
27049;Puertomarín;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,80722222;-7,615833333
27050;Comarca de Quiroga;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,5;-7,26666667
27051;Ribadeo;Lugo;Galicia;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;4;43,53722222;-7,043055556
27052;Ribas del Sil;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,42939165;-7,264570072
27053;Ribera de Piquín;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,19855825;-7,200348399
27054;Riotorto;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,3256279;-7,273267633
27055;Samos;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,730661;-7,3265903
27056;Rábade;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,11194444;-7,618611111
27057;Sarria;Lugo;Galicia;0;0;0;0;0;0;0;2;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;3;13;42,777778;-7,414444
27058;Saviñao;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,64486785;-7,639514695
27059;Sober;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4618099;-7,5870302
27060;Taboada;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7157243;-7,7628812
27061;Trabada;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4471608;-7,1942852
27062;Triacastela;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7563403;-7,2397461
27063;Valle de Oro;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5345115;-7,484311646
27064;Vicedo;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,7324913;-7,6734368
27065;Villalba;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;1;2;43,2962717;-7,6786104
27066;Vivero;Lugo;Galicia;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;4;0;0;8;43,64805556;-7,59
27901;Baralla;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,8936084;-7,2500667
27902;Burela;Lugo;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,6604617;-7,3582092
28000;Madrid;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,41694444;-3,703333333
28001;La Acebeda;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,08305556;-3,616666667
28002;Ajalvir;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40,53416667;-3,480833333
28003;Alameda del Valle;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,92194444;-3,845833333
28004;Álamo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,91166667;-97,67555556
28005;Alcalá de Henares;Madrid;Madrid (Comunidad de);0;0;8;0;0;8;0;0;23;0;0;44;0;0;0;0;0;0;0;0;4;1;0;3;1;1;28;106;2;1;118;40,481815;-3,364305
28006;Alcobendas;Madrid;Madrid (Comunidad de);0;0;11;0;0;4;0;0;36;0;0;35;0;0;3;0;0;0;0;0;6;0;0;8;1;3;30;123;1;3;133;40,53333333;-3,633333333
28007;Alcorcón;Madrid;Madrid (Comunidad de);1;0;24;0;0;11;0;0;19;0;0;51;0;0;1;0;0;0;0;0;8;0;0;6;0;0;32;137;1;0;152;40,3493217;-3,8284487
28008;Aldea del Fresno;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,32388889;-4,203055556
28009;Algete;Madrid;Madrid (Comunidad de);0;0;2;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;15;0;1;15;40,59777778;-3,500277778
28010;Alpedrete;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,65833333;-4,032222222
28011;Ambite;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,32638889;-3,183055556
28012;Anchuelo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,46583333;-3,269166667
28013;Aranjuez;Madrid;Madrid (Comunidad de);0;0;2;0;0;3;0;0;4;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;30;0;1;33;40,03333333;-3,602777778
28014;Arganda del Rey;Madrid;Madrid (Comunidad de);0;1;5;0;0;4;0;0;12;0;1;17;0;0;1;0;0;1;0;0;0;0;0;0;0;0;13;47;0;2;53;40,29944444;-3,440833333
28015;Arroyomolinos;Madrid;Madrid (Comunidad de);0;0;0;0;0;1;1;1;4;0;0;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;21;1;1;22;40,26916667;-3,92
28017;Batres;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,20944444;-3,9225
28018;Becerril de la Sierra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,7075;-3,992777778
28019;Belmonte de Tajo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,1325;-3,339722222
28020;Berzosa del Lozoya;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,97527778;-3,524444444
28021;Berrueco;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,9906248;-1,4669396
28022;Boadilla del Monte;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,40694444;-3,875
28023;El Boalo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;40,714167;-3,902222
28024;Braojos de la Sierra;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,04;-3,643055556
28025;Brea de Tajo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,22916667;-3,111111111
28026;Brunete;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4;-3,993611111
28027;Buitrago del Lozoya;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,99194444;-3,638888889
28028;Bustarviejo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,85888889;-3,71
28029;Cabanillas de la Sierra;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,82138889;-3,625833333
28030;La Cabrera;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;40,86388889;-3,613333333
28031;Cadalso de los Vidrios;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;40,30027778;-4,443333333
28032;Camarma de Esteruelas;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,54888889;-3,378611111
28033;Campo Real;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40,3381881;-3,3813911
28034;Canencia;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,90944444;-3,7375
28035;Carabaña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,25694444;-3,234444444
28036;Casarrubuelos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,17111111;-3,833055556
28037;Cenicientos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,26555556;-4,468333333
28038;Cercedilla;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;40,7375;-4,063055556
28039;Cervera de Buitrago;Madrid;Madrid (Comunidad de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,92055556;-3,530555556
28040;Ciempozuelos;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,15916667;-3,618055556
28041;Cobeña;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;40,56694444;-3,506944444
28042;Colmenar del Arroyo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,42055556;-4,198333333
28043;Colmenar de Oreja;Madrid;Madrid (Comunidad de);0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40,10916667;-3,386944444
28044;Colmenarejo;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,55972222;-4,011666667
28045;Colmenar Viejo;Madrid;Madrid (Comunidad de);0;0;3;0;0;2;0;0;5;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;20;47;0;0;52;40,6587901;-3,7663207
28046;Collado Mediano;Madrid;Madrid (Comunidad de);0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40,69388889;-4,023333333
