Código INE;Municipio;Provincia;Comunidad Autónoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
31259;Yanci;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2256;-1,6992
31260;Valle de Yerri;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7333;-2
31261;Yesa;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,6259;-1,2004
31262;Zabalza;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7676;-1,8063
31263;Zubieta;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,1249;-1,7424
31264;Zugarramurdi;Navarra;Navarra (Comunidad Foral de);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,2693;-1,5416
31265;Zúñiga;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,693;-2,3004
31902;Berrioplano;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;1;1;42,8525;-1,6925
31903;Berriozar;Navarra;Navarra (Comunidad Foral de);0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;0;0;0;3;0;0;0;0;0;9;20;0;0;23;42,8361;-1,6714
31904;Irurzun;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,9183;-1,8285
31905;Beriáin;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,7336;-1,6444
31906;Orcoyen;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,8239;-1,6992
31907;Zizur Mayor;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,7867;-1,6908
31908;Lecumberri;Navarra;Navarra (Comunidad Foral de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0033;-1,8939
32000;Orense;Ourense;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,3356;-7,8641
32001;Allariz;Ourense;Galicia;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;3;42,1901;-7,8018
32002;Amoeiro;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,41;-7,9533
32003;Arnoya;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2503;-8,1331
32004;Avión;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3883;-8,2728
32005;Baltar;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,95;-7,7158
32006;Bande;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0306;-7,9753
32007;Baños de Molgas;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2411;-7,6728
32008;Barbadanes;Ourense;Galicia;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;6;42,3003;-7,9064
32009;El Barco de Valdeorras;Ourense;Galicia;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;11;0;3;8;42,4167;-6,9831
32010;Beade;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3347;-8,1456
32011;Beariz;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4662;-8,2704
32012;Blancos;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0047;-7,7169
32013;Boborás;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4328;-8,1433
32014;La Bola;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1517;-7,9147
32015;El Bollo;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3067;-7,0989
32016;Calvos de Randín;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9047;-7,8756
32017;Carballeda de Valdeorras;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3761;-6,8775
32018;Carballeda de Avia;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3214;-8,1653
32019;Carballino;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;15;42,4296;-8,0775
32020;Cartelle;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2492;-8,0689
32021;Castrelo del Valle;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9906;-7,4242
32022;Castrelo de Miño;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2944;-8,0667
32023;Castro Caldelas;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,375;-7,4156
32024;Celanova;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;0;1;3;42,1508;-7,9567
32025;Cenlle;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3425;-8,0878
32026;Coles;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4122;-7,8397
32027;Cortegada;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2069;-8,1692
32028;Cualedro;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9831;-7,5831
32029;Chandreja de Queija;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2403;-7,4261
32030;Entrimo;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;41,9408;-8,1408
32031;Esgos;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,325;-7,6972
32032;Ginzo de Limia;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;1;42,0636;-7,7239
32033;Gomesende;Ourense;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,1878;-8,0992
32034;Gudja;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,8483;14,5025
32035;Irijo;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,5119;-8,1183
32036;Junquera de Ambía;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2043;-7,735
32037;Junquera de Espadañedo;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,3175;-7,6286
32038;Laroco;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3466;-7,1632
32039;Laza;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0606;-7,4614
32040;Leiro;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3692;-8,1247
32041;Lobera;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9989;-8,0431
32042;Lovios;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,8753;-8,0844
32043;Maceda;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2708;-7,6508
32044;Manzaneda;Ourense;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,3094;-7,2333
32045;Maside;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4131;-8,0242
32046;Melón;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2575;-8,2172
32047;Merca;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7156;44,7703
32048;La Mezquita;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0115;-7,0451
32049;Montederramo;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2767;-7,5042
32050;Monterrey;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9468;-7,4491
32051;Muiños;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9542;-7,9856
32052;Nogueira de Ramuín;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4197;-7,7531
32053;Oimbra;Ourense;Galicia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;41,8853;-7,4725
32054;Orense;Ourense;Galicia;0;1;1;0;1;4;1;4;18;0;3;55;0;0;2;0;0;0;0;0;1;0;1;0;4;9;29;101;5;19;110;42,3356;-7,8641
32055;Paderne de Allariz;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2775;-7,7458
32056;Padrenda;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1394;-8,1583
32057;Parada del Sil;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3831;-7,5689
32058;Pereiro de Aguiar;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3463;-7,8003
32059;Perosa Canavese;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,3971;7,8308
32060;Petín;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3822;-7,1258
32061;Piñor;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4978;-8,005
32062;Porquera;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0178;-7,8444
32063;Puebla de Trives;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3394;-7,2531
32064;Puentedeva;Ourense;Galicia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,1686;-8,1392
32065;Pungín;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3703;-8,0119
32066;Quintela de Leirado;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1383;-8,1017
32067;Rairiz de Veiga;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0831;-7,8322
32068;Ramiranes;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1853;-8,0253
32069;Ribadavia;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;42,2878;-8,1425
32070;Río;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3844;-7,3142
32071;Riós;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9742;-7,2825
32072;Rúa;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3951;-7,1141
32073;Rubiana;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4497;-6,9489
32074;San Amaro;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3731;-8,0731
32075;San Ciprián de Viñas;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2969;-7,8714
32076;San Cristóbal de Cea;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4725;-7,9819
32077;Sandianes;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1111;-7,7567
32078;Sarreaus;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,0867;-7,6033
32079;Taboadela;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2408;-7,825
32080;La Teijeira;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3917;-7,4742
32081;Toén;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3147;-7,9539
32082;Trasmiras;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0228;-7,6167
32083;La Vega;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,2501;-7,0262
32084;Verea;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0939;-7,9936
32085;Verín;Ourense;Galicia;0;0;1;0;1;1;0;2;1;0;0;10;0;0;1;0;0;0;0;0;0;0;0;3;0;3;4;22;0;6;21;41,9408;-7,4358
32086;Viana del Bollo;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1794;-7,1111
32087;Villamarín;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,4642;-7,89
32088;Villamartín de Valdeorras;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;42,4156;-7,0592
32089;Villar de Barrio;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1597;-7,6117
32090;Villar de Santos;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,0856;-7,7967
32091;Villardevós;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,9069;-7,3131
32092;Villarino de Conso;Ourense;Galicia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,1769;-7,1711
33001;Allande;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2371;-6,6885
33002;Aller;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3;43,1058;-5,5805
33003;Amieva;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,245;-5,0731
33004;Avilés;Asturias;Asturias (Principado de);0;0;16;0;1;9;0;2;10;0;0;143;0;0;6;0;1;1;0;0;4;0;0;3;0;7;30;157;0;11;222;43,5561;-5,9222
33005;Belmonte de Miranda;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2723;-6,261
33006;Bimenes;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,3252;-5,5673
33007;Boal;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,429;-6,8172
33008;Cabrales;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2833;-4,7667
33009;Cabranes;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4071;-5,4239
33010;Candamo;Asturias;Asturias (Principado de);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,4556;-6,0567
33011;Cangas del Narcea;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;5;43,1762;-6,5489
33012;Cangas de Onís;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,3145;-5,0666
33013;Caravia;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4586;-5,1894
33014;Carreño;Asturias;Asturias (Principado de);0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;43,5516;-5,7894
33015;Caso;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,1772;-5,3334
33016;Castrillón;Asturias;Asturias (Principado de);0;0;5;0;0;1;0;0;2;1;1;15;0;0;1;0;0;0;0;0;0;0;0;0;1;1;10;28;2;2;34;43,5459;-5,9925
33017;Castropol;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,5277;-7,0301
33018;Coaña;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5145;-6,751
33019;Colunga;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4862;-5,2704
33020;Corvera de Asturias;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;1;0;0;12;0;0;3;0;0;1;0;0;0;0;0;0;0;0;2;13;0;0;19;43,5178;-5,8878
33021;Cudillero;Asturias;Asturias (Principado de);0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;43,5633;-6,1458
33022;Degaña;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,9407;-6,5712
33023;El Franco;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,5093;-6,8341
33024;Gijón;Asturias;Asturias (Principado de);0;5;39;0;1;24;0;8;133;0;2;195;0;0;7;0;0;1;0;0;5;0;1;12;2;12;115;433;2;29;531;43,5293;-5,6773
33025;Gozón;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;43,6062;-5,8473
33026;Grado;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;43,3894;-6,0687
33027;Grandas de Salime;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2177;-6,8757
33028;Ibias;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0003;-6,8219
33029;Illano;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,3334;-6,8643
33030;Illas;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4959;-5,9681
33031;Langreo;Asturias;Asturias (Principado de);0;0;2;0;0;2;0;0;6;0;1;19;0;0;1;0;0;0;0;0;0;0;0;2;0;3;17;43;0;4;49;43,3051;-5,6944
33032;Laviana;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2321;-5,5477
33033;Lena;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,0831;-5,7922
33034;Valdés;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;43,4847;-6,4712
33035;Llanera;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;1;0;3;43,4545;-5,8521
33036;Llanes;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,4211;-4,7531
33037;Mieres;Asturias;Asturias (Principado de);0;0;1;0;0;1;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;19;0;1;18;43,25;-5,7767
33038;Morcín;Asturias;Asturias (Principado de);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2668;-5,9008
