Código INE;Municipio;Provincia;Comunidad Autónoma;Bicicletas Fallecidos;Bicicletas Heridos Graves;Bicicletas Heridos Leves;Ciclomotores Fallecidos;Ciclomotores Heridos Graves;Ciclomotores Heridos Leves;Motocicletas Fallecidos;Motocicletas Heridos Graves;Motocicletas Heridos Leves;Turismos Fallecidos;Turismos Heridos Graves;Turismos Heridos Leves;Furgonetas Fallecidos;Furgonetas Heridos Graves;Furgonetas Heridos Leves;Camiones Fallecidos;Camiones Heridos Graves;Camiones Heridos Leves;Autobus Fallecidos;Autobus Heridos Graves;Autobus Heridos Leves;Otros Fallecidos;Otros Heridos Graves;Otros Heridos Leves;Peatones Fallecidos;Peatones Heridos Graves;Peatones Heridos Leves;N Accidentes con Victimas;Fallecidos;Heridos Hospitalizados;Heridos no Hospitalizados;Latitud;Longitud
44173;Los Olmos;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.88;-0.49
44174;Orihuela del Tremedal;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.55;-1.65
44175;Orrios;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.59;-0.99
44176;Palomar de Arroyos;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.78;-0.75
44177;Pancrudo;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.76;-1.03
44178;Las Parras de Castellote;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.78;-0.24
44179;Peñarroya de Tastavins;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.76;0.04
44180;Peracense;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.64;-1.47
44181;Peralejos;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.48;-1.03
44182;Perales del Alfambra;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.63;-1
44183;Pitarque;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.65;-0.6
44184;Plou;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.99;-0.85
44185;El Pobo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.51;-0.86
44189;Pozondón;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.56;-1.47
44190;Pozuel del Campo;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.77;-1.51
44191;La Puebla de Valverde;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.22;-0.93
44192;La Puebla de Valverde;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.22;-0.93
44193;Puertomingalvo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.26;-0.46
44194;Ráfales;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.84;0.02
44195;Rillo;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.72;-1
44196;Riodeva;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.12;-1.15
44197;Ródenas;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.64;-1.52
44198;Royuela;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.38;-1.51
44199;Rubiales;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.28;-1.27
44200;Rubielos de la Cérida;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.77;-1.21
44201;Rubielos de Mora;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.19;-0.65
44203;Salcedillo;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.96;-1.01
44204;Saldón;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.33;-1.43
44205;Samper de Calanda;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.19;-0.39
44206;San Agustín;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.06;-0.69
44207;San Martín del Río;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.07;-1.39
44208;Santa Cruz de Nogueras;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.11;-1.09
44209;Santa Eulalia del Campo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.57;-1.31
44210;Sarrión;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40.14;-0.81
44211;Segura de los Baños;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.94;-0.95
44212;Seno;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.81;-0.34
44213;Singra;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.66;-1.31
44215;Terriente;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.3;-1.5
44216;Teruel;Teruel;Aragón;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;11;0;4;7;40.34;-1.11
44217;Toril y Masegoso;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-1.51
44218;Tormón;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.2;-1.35
44219;Tornos;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.96;-1.43
44220;Torralba de los Sisones;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.89;-1.46
44221;Torrecilla de Alcañiz;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.96;-0.09
44222;Torrecilla del Rebollar;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.91;-1.07
44223;Torre de Arcas;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.75;-0.07
44224;Torre de las Arcas;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40.84;-0.72
44225;Torre del Compte;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.94;0.11
44226;Torrelacárcel;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.61;-1.3
44227;Torre los Negros;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.85;-1.1
44228;Torremocha de Jiloca;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.59;-1.3
44229;Torres de Albarracín;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.43;-1.53
44230;Torrevelilla;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.9;-0.11
44231;Torrijas;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.02;-0.96
44232;Torrijo del Campo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.82;-1.34
44234;Tramacastiel;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.19;-1.24
44235;Tramacastilla;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.43;-1.57
44236;Tronchón;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.62;-0.4
44237;Urrea de Gaén;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.16;-0.47
44238;Utrillas;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.82;-0.85
44239;Valacloche;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.19;-1.09
44240;Valbona;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-0.81
44241;Valdealgorfa;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.99;-0.04
44243;Valdecuenca;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.3;-1.41
44244;Valdelinares;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.39;-0.61
44245;Valdeltormo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.99;0.08
44246;Valderrobres;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;40.88;0.15
44247;Valjunquera;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.95;0.03
44249;El Vallecillo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-1.57
44250;Veguillas de la Sierra;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.15;-1.41
44251;Villafranca del Campo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.69;-1.35
44252;Villahermosa del Campo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.11;-1.25
44256;Villanueva del Rebollar de la Sierra;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.89;-1.01
44257;Villar del Cobo;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.4;-1.67
44258;Villar del Salz;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.68;-1.5
44260;Villarluengo;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.65;-0.53
44261;Villarquemado;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.52;-1.27
44262;Villarroya de los Pinares;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.53;-0.67
44263;Villastar;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.28;-1.15
44264;Villel;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-1.19
44265;Vinaceite;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.27;-0.58
44266;Visiedo;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.69;-1.1
44267;Vivel del Río Martín;Teruel;Aragón;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.87;-0.94
44268;La Zoma;Teruel;Aragón;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.78;-0.62
45000;Toledo;Toledo;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.87;-4.03
45001;Ajofrín;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.71;-3.98
45002;Alameda de la Sagra;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40.01;-3.8
45003;Albarreal de Tajo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.9;-4.23
45004;Alcabón;Toledo;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;-4.37
45005;Alcañizo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.9;-5.11
45006;Alcaudete de la Jara;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.79;-4.87
45007;Alcolea de Tajo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.81;-5.15
45008;Aldea en Cabo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.19;-4.45
45009;Aldeanueva de Barbarroya;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;39.76;-5.02
45010;Aldeanueva de San Bartolomé;Toledo;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.64;-5.11
45011;Almendral de la Cañada;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.19;-4.74
45012;Almonacid de Toledo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.76;-3.85
45013;Almorox;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.23;-4.39
45014;Añover de Tajo;Toledo;Castilla-La Mancha;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;39.99;-3.76
45015;Arcicóllar;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.06;-4.11
45016;Argés;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;39.81;-4.06
45017;Azután;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.78;-5.13
45018;Barcience;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.98;-4.23
45019;Bargas;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.94;-4.02
45020;Belvís de la Jara;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.76;-4.95
45021;Borox;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.07;-3.74
45022;Buenaventura;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.18;-4.85
45023;Burguillos de Toledo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39.8;-3.99
45024;Burujón;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.9;-4.3
45025;Cabañas de la Sagra;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;-3.95
45026;Cabañas de Yepes;Toledo;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.89;-3.53
45027;Cabezamesada;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.81;-3.1
45028;Calera y Chozas;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;39.89;-4.98
45029;Caleruela;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.87;-5.26
45030;La Calzada de Oropesa;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.9;-5.28
45031;Camarena;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.09;-4.12
45032;Camarenilla;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.02;-4.07
45033;Campillo de Azaba;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.52;-6.68
45034;Camuñas;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.43;-3.46
45035;Cardiel de los Montes;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.06;-4.66
45036;Carmena;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.96;-4.4
45037;El Carpio de Tajo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.89;-4.45
45038;Carranque;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;40.17;-3.9
45039;Carriches;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.96;-4.46
45040;El Casar de Escalona;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;2;40.05;-4.52
45041;Casarrubios del Monte;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;40.19;-4.04
45042;Casasbuenas;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.76;-4.13
45043;Castillo de Bayuela;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.1;-4.68
45045;Cazalegas;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.01;-4.68
45046;Cebolla;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.95;-4.57
45047;Cedillo del Condado;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.11;-3.93
45048;Cerralbo;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.97;-6.59
45049;Cervera de los Montes;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.05;-4.81
45050;Ciruelos;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.94;-3.62
45051;Cobeja;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.03;-3.86
45052;Cobisa;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.8;-4.03
45053;Consuegra;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;39.46;-3.61
45054;Corral de Almaguer;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.76;-3.17
45055;Cuerva;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;39.66;-4.21
45056;Chozas de Canales;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;3;40.1;-4.04
45057;Chueca;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.73;-3.94
45058;Domingo Pérez;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.98;-4.5
45059;Dosbarrios;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.88;-3.48
45060;Erustes;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.96;-4.5
45061;Escalona;Toledo;Castilla-La Mancha;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;1;4;40.17;-4.41
45062;Escalonilla;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.93;-4.35
45063;Espinoso del Rey;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.66;-4.78
45064;Esquivias;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.1;-3.76
45065;La Estrella;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.69;-5.09
45066;Fuensalida;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.06;-4.2
45068;Garciotum;Toledo;Castilla-La Mancha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.1;-4.65
45069;Gerindote;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.97;-4.3
45070;Guadamur;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.81;-4.15
45071;Guardia Lombardi;Toledo;Castilla-La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.95;15.21
